geoid,Threshold,jobs
17031060100,50,1013712.9307642065
17031060100,55,1119285.7028086218
17031060100,60,1181447.466361855
17031060200,5,380.8517952635599
17031060200,10,2678.785332314744
17031060200,15,8475.290297937358
17031060200,20,23152.9243697479
17031060200,25,45754.049656226125
17031060200,30,78792.0679908327
17031060200,35,142354.59969442323
17031060200,40,368515.5095492743
17031060200,45,771429.0840336134
17031060200,50,1003702.821237586
17031060200,55,1115949.4835752484
17031060200,60,1189531.214667685
17031060300,5,570.138500635324
17031060300,10,3711.162007623888
17031060300,15,12342.428208386276
17031060300,20,26442.113087674716
17031060300,25,51613.06289707751
17031060300,30,97670.21029224904
17031060300,35,214616.68996188056
17031060300,40,604034.7585768742
17031060300,45,923082.6454891994
17031060300,50,1059228.214739517
17031060300,55,1150660.5711562897
17031060300,60,1209199.416772554
17031060400,5,547.8772582359193
17031060400,10,2983.0499468650373
17031060400,15,11001.594048884166
17031060400,20,24104.25132837407
17031060400,25,46955.375664187035
17031060400,30,92492.94367693942
17031060400,35,219355.2173219979
17031060400,40,591009.278427205
17031060400,45,904261.6620616366
17031060400,50,1048629.3825717322
17031060400,55,1139272.6030818278
17031060400,60,1189683.0446333687
17031060500,5,269.088424437299
17031060500,10,1665.3745980707397
17031060500,15,12438.737942122189
17031060500,20,27114.72508038585
17031060500,25,51175.44694533762
17031060500,30,83264.2234726688
17031060500,35,194877.36816720257
17031060500,40,556006.7122186496
17031060500,45,860599.9726688103
17031060500,50,1027569.1302250804
17031060500,55,1126269.699356913
17031060500,60,1173901.5305466235
17031060800,5,404.4849101390302
17031060800,10,2970.6222448287554
17031060800,15,6216.209223465582
17031060800,20,22014.94506612411
17031060800,25,84055.90606985419
17031060800,30,190092.37334689725
17031060800,35,451087.62088843674
17031060800,40,729908.8836893862
17031060800,45,914815.1926076636
17031060800,50,1036400.1207188878
17031060800,55,1111857.2204136995
17031060800,60,1163911.519837233
17031060900,5,255.54423592493296
17031060900,10,1535.1857908847185
17031060900,15,9578.32037533512
17031060900,20,22622.112868632707
17031060900,25,53028.86246648794
17031060900,30,160089.49168900805
17031060900,35,455092.4890080429
17031060900,40,745251.2268096515
17031060900,45,903555.0876675604
17031060900,50,1023583.4297587132
17031060900,55,1105956.6997319034
17031060900,60,1159240.6372654156
17031061000,5,288.2546957175056
17031061000,10,2971.5845229151014
17031061000,15,12092.069872276485
17031061000,20,31140.577009767097
17031061000,25,97761.84447783622
17031061000,30,314128.95717505633
17031061000,35,631869.3688955673
17031061000,40,863311.6175807663
17031061000,45,996805.1344853494
17031061000,50,1091955.3102930128
17031061000,55,1159459.350864012
17031061000,60,1224905.5289256198
17031061100,5,930.0232876712328
17031061100,10,3225.545205479452
17031061100,15,10857.5
17031061100,20,30670.45479452055
17031061100,25,67868.9410958904
17031061100,30,212715.09041095892
17031061100,35,566565.6767123288
17031061100,40,828918.6452054795
17031061100,45,983742.6506849315
17031061100,50,1088853.4630136986
17031061100,55,1153592.3726027398
17031061100,60,1213678.7205479452
17031061200,5,575.1206735266604
17031061200,10,4274.827876520112
17031061200,15,10271.169317118804
17031061200,20,25329.51262862488
17031061200,25,53866.790458372314
17031061200,30,106016.66230121609
17031061200,35,337233.5285313377
17031061200,40,697943.9869036482
17031061200,45,927376.6660430308
17031061200,50,1049640.9550982227
17031061200,55,1136515.1674462114
17031061200,60,1186304.2376052386
17031061500,5,1698.490159325211
17031061500,10,5001.680412371134
17031061500,15,13271.143392689784
17031061500,20,30622.087160262417
17031061500,25,63609.60731021556
17031061500,30,150134.366447985
17031061500,35,573866.2052483599
17031061500,40,838306.8612933458
17031061500,45,982516.8997188378
17031061500,50,1089471.228678538
17031061500,55,1157884.3908153705
17031061500,60,1214059.2764761013
17031061800,5,255.4935064935065
17031061800,10,1635.280844155844
17031061800,15,9908.185064935064
17031061800,20,26373.62012987013
17031061800,25,47270.344155844155
17031061800,30,146474.47727272726
17031061800,35,470794.8766233766
17031061800,40,767112.349025974
17031061800,45,922610.5811688312
17031061800,50,1028451.4577922078
17031061800,55,1113934.9707792208
17031061800,60,1165683.4902597405
17031061901,5,148.45026947574718
17031061901,10,1522.81234688878
17031061901,15,7517.644292013719
17031061901,20,22694.56932876041
17031061901,25,71333.95786379225
17031061901,30,233242.0014698677
17031061901,35,548982.8025477707
17031061901,40,804737.7079862813
17031061901,45,923199.6153846154
17031061901,50,1029276.3032827046
17031061901,55,1114578.499755022
17031061901,60,1167736.147966683
17031061902,5,170.60318757662444
17031061902,10,1481.553330608909
17031061902,15,6896.383735185942
17031061902,20,34233.7915815284
17031061902,25,150443.35145075602
17031061902,30,420786.22844299144
17031061902,35,713450.5128729056
17031061902,40,851835.4201062525
17031061902,45,959349.4846751124
17031061902,50,1042682.2991418064
17031061902,55,1125369.814466694
17031061902,60,1182613.4466693911
17031062000,5,153.32202447163516
17031062000,10,2137.9449388209123
17031062000,15,8999.911568409343
17031062000,20,27573.92046718576
17031062000,25,50259.2530589544
17031062000,30,129982.81979977751
17031062000,35,432333.2491657397
17031062000,40,764744.7263626251
17031062000,45,926116.0812013348
17031062000,50,1036383.1318131256
17031062000,55,1122040.8259176863
17031062000,60,1174788.8286985538
17031062100,5,578.149790794979
17031062100,10,3147.9652719665273
17031062100,15,14358.346025104602
17031062100,20,39008.68158995816
17031062100,25,91118.47740585776
17031062100,30,283770.95146443514
17031062100,35,638276.9887029289
17031062100,40,868763.7447698745
17031062100,45,1004598.7322175732
17031062100,50,1100565.7832635983
17031062100,55,1169334.609623431
17031062100,60,1229373.110460251
17031062200,5,342.39157894736843
17031062200,10,2765.052105263158
17031062200,15,12261.682631578948
17031062200,20,37303.944210526315
17031062200,25,93009.05263157896
17031062200,30,294263.52368421055
17031062200,35,645291.6763157895
17031062200,40,879901.5557894737
17031062200,45,1015338.2505263158
17031062200,50,1111183.7784210527
17031062200,55,1182661.2389473685
17031062200,60,1243551.5068421052
17031062300,5,419.0895061728395
17031062300,10,3120.498971193416
17031062300,15,11364.092592592591
17031062300,20,30720.067901234568
17031062300,25,64285.05041152264
17031062300,30,177947.50411522633
17031062300,35,618289.2294238684
17031062300,40,869879.9495884774
17031062300,45,1006679.4866255143
17031062300,50,1108978.08127572
17031062300,55,1178722.0709876544
17031062300,60,1237545.534979424
17031062400,5,604.4270323212537
17031062400,10,4286.176297747306
17031062400,15,13607.060724779629
17031062400,20,32083.82957884427
17031062400,25,68152.27032321254
17031062400,30,163775.52693437805
17031062400,35,559224.0714985308
17031062400,40,878439.3565132223
17031062400,45,1020440.026444662
17031062400,50,1119190.1635651323
17031062400,55,1188354.0313418217
17031062400,60,1255558.9745347698
17031062500,5,747.1286384976526
17031062500,10,3287.2976525821596
17031062500,15,14249.92676056338
17031062500,20,33550.5455399061
17031062500,25,72983.05633802817
17031062500,30,143767.29483568075
17031062500,35,527346.496713615
17031062500,40,887063.0572769953
17031062500,45,1030284.4816901408
17031062500,50,1128903.5671361503
17031062500,55,1203227.6807511738
17031062500,60,1278166.7023474178
17031062600,5,217.5435816164818
17031062600,10,1772.4659270998416
17031062600,15,5736.6022187004755
17031062600,20,19213.572900158477
17031062600,25,50577.45800316957
17031062600,30,97557.20364500792
17031062600,35,245975.66719492868
17031062600,40,641600.3026941363
17031062600,45,957047.203645008
17031062600,50,1073544.7226624405
17031062600,55,1157288.326465927
17031062600,60,1231015.5475435816
17031062700,5,631.2616243025418
17031062700,10,2777.9776813391195
17031062700,15,8881.376317420954
17031062700,20,26099.019218846868
17031062700,25,61339.083694978304
17031062700,30,128965.4166150031
17031062700,35,391792.15933044016
17031062700,40,814788.5778053317
17031062700,45,998680.5313081216
17031062700,50,1092380.1016738997
17031062700,55,1172268.3087414757
17031062700,60,1242615.8226906385
17031062800,5,373.4395
17031062800,10,2205.4565
17031062800,15,8726.783
17031062800,20,22759.792
17031062800,25,52488.8055
17031062800,30,142881.294
17031062800,35,462243.789
17031062800,40,816349.027
17031062800,45,978264.4435
17031062800,50,1078052.0435
17031062800,55,1153905.915
17031062800,60,1211549.548
17031062900,5,631.6553228621292
17031062900,10,4272.76352530541
17031062900,15,13962.439790575916
17031062900,20,39185.819808027925
17031062900,25,113610.84729493893
17031062900,30,421550.9533158813
17031062900,35,759069.5117801047
17031062900,40,931739.8184991274
17031062900,45,1045245.832460733
17031062900,50,1126225.609947644
17031062900,55,1194269.2582897034
17031062900,60,1256351.3390052356
17031063000,5,797.335175879397
17031063000,10,6545.979396984924
17031063000,15,20691.154773869348
17031063000,20,48166.8608040201
17031063000,25,140404.84070351758
17031063000,30,490515.6974874372
17031063000,35,799765.2613065327
17031063000,40,951074.067839196
17031063000,45,1057185.417085427
17031063000,50,1128721.8814070353
17031063000,55,1194882.0140703518
17031063000,60,1257564.0371859297
17031063100,5,588.6052287581699
17031063100,10,3026.4503267973855
17031063100,15,15981.281699346406
17031063100,20,33136.8954248366
17031063100,25,67326.16405228758
17031063100,30,198032.56274509805
17031063100,35,575438.5215686274
17031063100,40,836824.8843137255
17031063100,45,981335.1921568628
17031063100,50,1081798.8673202614
17031063100,55,1150828.2522875818
17031063100,60,1204993.5392156865
17031063200,5,299.4502990600968
17031063200,10,2428.655368840786
17031063200,15,10028.318427798347
17031063200,20,34521.16234690971
17031063200,25,108702.82654514383
17031063200,30,291153.64055824553
17031063200,35,580842.6177727144
17031063200,40,815301.9624038736
17031063200,45,938196.5656508118
17031063200,50,1031770.8894901738
17031063200,55,1119387.5932782684
17031063200,60,1177638.2104813445
17031063301,5,670.1506666666667
17031063301,10,4945.301333333334
17031063301,15,13300.602
17031063301,20,28406.456666666665
17031063301,25,54470.436
17031063301,30,165691.034
17031063301,35,504589.22266666667
17031063301,40,808984.3513333333
17031063301,45,935348.8106666668
17031063301,50,1025067.6013333332
17031063301,55,1107241.16
17031063301,60,1160492.356
17031063302,5,589.1163173037403
17031063302,10,3518.3662145499384
17031063302,15,11851.650226058364
17031063302,20,24497.717221537197
17031063302,25,70806.74270448007
17031063302,30,221764.3929305384
17031063302,35,543575.7681874229
17031063302,40,801085.8939580765
17031063302,45,921202.383888204
17031063302,50,1018759.1200164406
17031063302,55,1090745.3571722154
17031063302,60,1160830.5577476367
17031063303,5,617.9793103448276
17031063303,10,1777.2241379310344
17031063303,15,7916.527586206897
17031063303,20,18320.172413793105
17031063303,25,38530.05517241379
17031063303,30,135561.54655172414
17031063303,35,351463.1534482759
17031063303,40,713909.1913793103
17031063303,45,874801.5844827587
17031063303,50,966503.201724138
17031063303,55,1055300.3655172414
17031063303,60,1118387.4431034485
17031063400,5,815.3402346445824
17031063400,10,6505.310559006211
17031063400,15,18523.520358868183
17031063400,20,34792.26639061422
17031063400,25,64048.37336093858
17031063400,30,158480.5734989648
17031063400,35,577112.4334023464
17031063400,40,853309.0524499655
17031063400,45,983102.1331953072
17031063400,50,1072614.4292615596
17031063400,55,1139164.0296756383
17031063400,60,1189092.43547274
17031070101,5,443.06076210092687
17031070101,10,2863.219361483007
17031070101,15,10891.009268795056
17031070101,20,24284.72451081359
17031070101,25,107289.2955715757
17031070101,30,312247.6364572606
17031070101,35,615735.5386199794
17031070101,40,825021.122039135
17031070101,45,925780.4706488156
17031070101,50,1020358.6725025746
17031070101,55,1086618.3856848609
17031070101,60,1155141.8213182287
17031070102,5,783.9369422962523
17031070102,10,4308.67995240928
17031070102,15,12851.202855443187
17031070102,20,27955.653182629387
17031070102,25,63918.22843545509
17031070102,30,203824.7870315289
17031070102,35,552426.8352171327
17031070102,40,808674.992861392
17031070102,45,932853.6145151696
17031070102,50,1024874.51338489
17031070102,55,1098037.8054729328
17031070102,60,1159590.4497323022
17031070103,5,563.4839961202716
17031070103,10,3442.23472356935
17031070103,15,11895.527643064985
17031070103,20,27753.384093113484
17031070103,25,86273.79825412222
17031070103,30,332633.7148399612
17031070103,35,655053.5334626576
17031070103,40,839002.213385063
17031070103,45,950910.388942774
17031070103,50,1036293.850630456
17031070103,55,1100832.8186226964
17031070103,60,1166127.064985451
17031070200,5,977.5761433286186
17031070200,10,4714.817538896747
17031070200,15,14192.253182461103
17031070200,20,30978.941537010844
17031070200,25,61815.8213107025
17031070200,30,210702.9603960396
17031070200,35,618712.9391796322
17031070200,40,859024.4700612918
17031070200,45,974816.4686468646
17031070200,50,1052274.2838283828
17031070200,55,1125709.4243281472
17031070200,60,1177065.3620933522
17031070300,5,414.3207797961896
17031070300,10,3985.151528577758
17031070300,15,15803.83074878157
17031070300,20,47039.318564466106
17031070300,25,183272.23482498893
17031070300,30,513919.525919362
17031070300,35,796247.7793531236
17031070300,40,943696.2210899424
17031070300,45,1037947.3216659282
17031070300,50,1112161.1227292866
17031070300,55,1181902.5046521933
17031070300,60,1242167.8856889678
17031070400,5,474.703125
17031070400,10,2526.6744791666665
17031070400,15,10196.34765625
17031070400,20,29260.410807291668
17031070400,25,108345.181640625
17031070400,30,398408.5553385417
17031070400,35,731512.2682291666
17031070400,40,906553.80078125
17031070400,45,1015748.4973958334
17031070400,50,1100562.3873697915
17031070400,55,1168567.6100260415
17031070400,60,1228828.111328125
17031070500,5,382.6840811309158
17031070500,10,1943.7670559311616
17031070500,15,7233.455439459127
